Iso3,Country,Year,Happiness Rank,Happiness Score,GDP Contribution,Life Expectancy Contribution,Corruption Impact,series_name,value,Income Level,Region,longitude,latitude,iso2Code
UZB,Uzbekistan,2014,44,6.003,,,,GDP per capita (current US$),2674.96,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2014,44,6.003,,,,Current health expenditure per capita (current US$),118.44,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2014,44,6.003,,,,Current health expenditure (% of GDP),4.43,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2014,44,6.003,,,,"Government expenditure on education, total (% of GDP)",5.71,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2014,44,6.003,,,,"Literacy rate, adult total (% of people ages 15 and above)",99.98,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2014,44,6.003,,,,"School enrollment, primary (% gross)",96.78,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2014,44,6.003,,,,"School enrollment, secondary (% gross)",91.74,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2014,44,6.003,,,,"School enrollment, tertiary (% gross)",7.99,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,GDP per capita (current US$),2803.19,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,Current health expenditure per capita (current US$),132.61,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,Current health expenditure (% of GDP),4.74,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,"Government expenditure on education, total (% of GDP)",5.49,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,"Literacy rate, adult total (% of people ages 15 and above)",99.98,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,"School enrollment, primary (% gross)",96.85,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,"School enrollment, secondary (% gross)",92.24,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2015,49,5.987,,,,"School enrollment, tertiary (% gross)",8.05,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,GDP per capita (current US$),2753.38,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,Current health expenditure per capita (current US$),129.82,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,Current health expenditure (% of GDP),4.72,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,"Government expenditure on education, total (% of GDP)",5.38,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,"Literacy rate, adult total (% of people ages 15 and above)",99.99,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,"School enrollment, primary (% gross)",97.66,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,"School enrollment, secondary (% gross)",92.81,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2016,47,5.971,,,,"School enrollment, tertiary (% gross)",8.34,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,GDP per capita (current US$),2190.6,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,Current health expenditure per capita (current US$),93.42,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,Current health expenditure (% of GDP),4.84,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,"Government expenditure on education, total (% of GDP)",4.48,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,"School enrollment, primary (% gross)",98.05,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,"School enrollment, secondary (% gross)",93.88,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2017,44,6.096,,,,"School enrollment, tertiary (% gross)",8.65,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,GDP per capita (current US$),1813.09,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,Current health expenditure per capita (current US$),82.53,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,Current health expenditure (% of GDP),5.05,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,"Government expenditure on education, total (% of GDP)",4.84,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,"Literacy rate, adult total (% of people ages 15 and above)",99.99,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,"School enrollment, primary (% gross)",98.29,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,"School enrollment, secondary (% gross)",94.95,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2018,41,6.174,,,,"School enrollment, tertiary (% gross)",9.96,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,GDP per capita (current US$),2041.38,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,Current health expenditure per capita (current US$),98.62,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,Current health expenditure (% of GDP),5.4,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,"Government expenditure on education, total (% of GDP)",6.3,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,"Literacy rate, adult total (% of people ages 15 and above)",100.0,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,"School enrollment, primary (% gross)",98.26,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,"School enrollment, secondary (% gross)",96.21,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2019,38,6.258,0.697,0.717,0.28,"School enrollment, tertiary (% gross)",13.03,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,GDP per capita (current US$),1978.28,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,Current health expenditure per capita (current US$),120.29,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,Current health expenditure (% of GDP),6.71,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,"Government expenditure on education, total (% of GDP)",4.44,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,"School enrollment, primary (% gross)",98.62,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,"School enrollment, secondary (% gross)",90.06,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2020,42,6.179,0.769,0.528,0.271,"School enrollment, tertiary (% gross)",15.97,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,GDP per capita (current US$),2258.52,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,Current health expenditure per capita (current US$),156.45,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,Current health expenditure (% of GDP),7.7,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,"Government expenditure on education, total (% of GDP)",4.14,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,"Literacy rate, adult total (% of people ages 15 and above)",100.0,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,"School enrollment, primary (% gross)",97.93,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,"School enrollment, secondary (% gross)",97.26,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2021,53,6.063,1.219,0.6,0.24,"School enrollment, tertiary (% gross)",22.09,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,GDP per capita (current US$),2578.67,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,Current health expenditure per capita (current US$),169.43,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,Current health expenditure (% of GDP),7.36,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,"Government expenditure on education, total (% of GDP)",5.23,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,"Literacy rate, adult total (% of people ages 15 and above)",100.0,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,"School enrollment, primary (% gross)",93.91,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,"School enrollment, secondary (% gross)",97.38,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2022,54,6.014,1.227,0.375,0.208,"School enrollment, tertiary (% gross)",31.7,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,GDP per capita (current US$),2878.97,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,Current health expenditure per capita (current US$),,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,Current health expenditure (% of GDP),,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,"Government expenditure on education, total (% of GDP)",5.47,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,"School enrollment, primary (% gross)",93.49,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,"School enrollment, secondary (% gross)",97.38,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2023,47,6.195,1.212,0.539,0.215,"School enrollment, tertiary (% gross)",45.76,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,GDP per capita (current US$),3161.7,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,Current health expenditure per capita (current US$),,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,Current health expenditure (% of GDP),,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,"Government expenditure on education, total (% of GDP)",,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,"School enrollment, primary (% gross)",94.43,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,"School enrollment, secondary (% gross)",96.84,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
UZB,Uzbekistan,2024,53,6.193,1.179,0.654,0.208,"School enrollment, tertiary (% gross)",56.52,Lower middle income,Europe & Central Asia,69.269,41.3052,UZ
,Venezuela,2011,19,6.922,,,,,,,,,,
,Venezuela,2012,20,7.039,,,,,,,,,,
,Venezuela,2014,23,6.81,,,,,,,,,,
,Venezuela,2015,44,6.084,,,,,,,,,,
,Venezuela,2016,82,5.25,,,,,,,,,,
,Venezuela,2017,102,4.806,,,,,,,,,,
,Venezuela,2018,108,4.707,,,,,,,,,,
,Venezuela,2019,99,5.053,0.77,0.767,0.064,,,,,,,
,Venezuela,2020,107,4.892,0.852,0.574,0.072,,,,,,,
,Venezuela,2021,108,4.925,0.0,0.578,0.082,,,,,,,
,Venezuela,2022,88,5.211,0.0,0.341,0.084,,,,,,,
,Venezuela,2023,79,5.607,0.0,0.491,0.086,,,,,,,
,Venezuela,2024,82,5.683,0.0,0.515,0.117,,,,,,,
VNM,Viet Nam,2011,65,5.425,,,,GDP per capita (current US$),1950.93,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2011,65,5.425,,,,Current health expenditure per capita (current US$),97.05,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2011,65,5.425,,,,Current health expenditure (% of GDP),4.97,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2011,65,5.425,,,,"Government expenditure on education, total (% of GDP)",3.78,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2011,65,5.425,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2011,65,5.425,,,,"School enrollment, primary (% gross)",101.38,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2011,65,5.425,,,,"School enrollment, secondary (% gross)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2011,65,5.425,,,,"School enrollment, tertiary (% gross)",25.87,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,GDP per capita (current US$),2185.12,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,Current health expenditure per capita (current US$),109.29,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,Current health expenditure (% of GDP),5.0,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,"Government expenditure on education, total (% of GDP)",4.41,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,"School enrollment, primary (% gross)",102.05,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,"School enrollment, secondary (% gross)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2012,63,5.533,,,,"School enrollment, tertiary (% gross)",25.75,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,GDP per capita (current US$),2546.38,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,Current health expenditure per capita (current US$),119.45,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,Current health expenditure (% of GDP),4.69,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,"Government expenditure on education, total (% of GDP)",3.54,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,"School enrollment, primary (% gross)",103.08,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,"School enrollment, secondary (% gross)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2014,75,5.36,,,,"School enrollment, tertiary (% gross)",31.33,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,GDP per capita (current US$),2577.57,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,Current health expenditure per capita (current US$),121.44,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,Current health expenditure (% of GDP),4.71,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,"Government expenditure on education, total (% of GDP)",3.42,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,"School enrollment, primary (% gross)",103.28,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,"School enrollment, secondary (% gross)",89.45,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2015,96,5.061,,,,"School enrollment, tertiary (% gross)",29.73,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,GDP per capita (current US$),2735.06,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,Current health expenditure per capita (current US$),133.2,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,Current health expenditure (% of GDP),4.87,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,"Government expenditure on education, total (% of GDP)",3.47,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,"School enrollment, primary (% gross)",105.95,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,"School enrollment, secondary (% gross)",90.16,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2016,94,5.074,,,,"School enrollment, tertiary (% gross)",29.08,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,GDP per capita (current US$),2956.11,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,Current health expenditure per capita (current US$),147.51,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,Current health expenditure (% of GDP),4.99,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,"Government expenditure on education, total (% of GDP)",3.42,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,"School enrollment, primary (% gross)",104.44,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,"School enrollment, secondary (% gross)",91.07,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2017,95,5.103,,,,"School enrollment, tertiary (% gross)",25.95,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,GDP per capita (current US$),3222.31,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,Current health expenditure per capita (current US$),161.98,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,Current health expenditure (% of GDP),5.03,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,"Government expenditure on education, total (% of GDP)",3.3,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,"School enrollment, primary (% gross)",104.19,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,"School enrollment, secondary (% gross)",92.84,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2018,94,5.175,,,,"School enrollment, tertiary (% gross)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,GDP per capita (current US$),3440.9,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,Current health expenditure per capita (current US$),171.15,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,Current health expenditure (% of GDP),4.97,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,"Government expenditure on education, total (% of GDP)",3.08,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,"Literacy rate, adult total (% of people ages 15 and above)",95.75,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,"School enrollment, primary (% gross)",103.34,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,"School enrollment, secondary (% gross)",94.65,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2019,83,5.353,0.718,0.819,0.09,"School enrollment, tertiary (% gross)",30.22,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,GDP per capita (current US$),3534.04,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,Current health expenditure per capita (current US$),153.1,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,Current health expenditure (% of GDP),4.33,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,"Government expenditure on education, total (% of GDP)",3.22,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,"School enrollment, primary (% gross)",102.85,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,"School enrollment, secondary (% gross)",93.19,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2020,79,5.411,0.817,0.616,0.091,"School enrollment, tertiary (% gross)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,GDP per capita (current US$),3704.19,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,Current health expenditure per capita (current US$),168.08,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,Current health expenditure (% of GDP),4.54,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,"Government expenditure on education, total (% of GDP)",2.95,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,"School enrollment, primary (% gross)",103.39,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,"School enrollment, secondary (% gross)",92.77,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2021,77,5.485,1.252,0.611,0.105,"School enrollment, tertiary (% gross)",41.96,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2022,65,5.763,1.349,0.381,0.122,GDP per capita (current US$),4147.7,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2022,65,5.763,1.349,0.381,0.122,Current health expenditure per capita (current US$),188.9,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2022,65,5.763,1.349,0.381,0.122,Current health expenditure (% of GDP),4.59,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2022,65,5.763,1.349,0.381,0.122,"Government expenditure on education, total (% of GDP)",2.89,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2022,65,5.763,1.349,0.381,0.122,"Literacy rate, adult total (% of people ages 15 and above)",96.13,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2022,65,5.763,1.349,0.381,0.122,"School enrollment, primary (% gross)",104.13,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
VNM,Viet Nam,2022,65,5.763,1.349,0.381,0.122,"School enrollment, secondary (% gross)",93.41,Lower middle income,East Asia & Pacific,105.825,21.0069,VN
